            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2464626.500000000, A.D. 2035-Oct-26 00:00:00.0000,  8.441740364560304E-01,  5.255184666093646E-01, -4.952183370293468E-05, -9.368891283188324E-03,  1.454636452457617E-02, -1.793610802049283E-06,
2464627.500000000, A.D. 2035-Oct-27 00:00:00.0000,  8.346777860097288E-01,  5.399853856912401E-01, -5.130748058022004E-05, -9.623190462672546E-03,  1.438666255953187E-02, -1.771559651255452E-06,
2464628.500000000, A.D. 2035-Oct-28 00:00:00.0000,  8.249285236460729E-01,  5.542901737712062E-01, -5.305314883832449E-05, -9.874885360065977E-03,  1.422210760534066E-02, -1.714161610581469E-06,
2464629.500000000, A.D. 2035-Oct-29 00:00:00.0000,  8.149289422842179E-01,  5.684279974272203E-01, -5.472532264068837E-05, -1.012379954304104E-02,  1.405274303188350E-02, -1.625370889343685E-06,
2464630.500000000, A.D. 2035-Oct-30 00:00:00.0000,  8.046819077685763E-01,  5.823940788454675E-01, -5.629523799215659E-05, -1.036976454070543E-02,  1.387863616434541E-02, -1.510655445790253E-06,
2464631.500000000, A.D. 2035-Oct-31 00:00:00.0000,  7.941904482684888E-01,  5.961837179594379E-01, -5.774013999625627E-05, -1.061262489754469E-02,  1.369987440954600E-02, -1.376473812114448E-06,
2464632.500000000, A.D. 2035-Nov-01 00:00:00.0000,  7.834577393949105E-01,  6.097923100678672E-01, -5.904399667841567E-05, -1.085224159190847E-02,  1.351656017759720E-02, -1.229722594317155E-06,
$$EOE
**************************************************************************************************************************************************************************************************
Coordinate system description:

  Ecliptic at the standard reference epoch

    Reference epoch: J2000.0
    X-Y plane: adopted Earth orbital plane at the reference epoch
               Note: obliquity of 84381.448 arcseconds (IAU76) wrt ICRF equator
    X-axis   : ICRF
    Z-axis   : perpendicular to the X-Y plane in the directional (+ or -) sense
               of Earth's north pole at the reference epoch.

  Symbol meaning [1 au= 149597870.700 km, 1 day= 86400.0 s]:

    JDTDB    Julian Day Number, Barycentric Dynamical Time
      X      X-component of position vector (au)
      Y      Y-component of position vector (au)
      Z      Z-component of position vector (au)
      VX     X-component of velocity vector (au/day)                           
      VY     Y-component of velocity vector (au/day)                           
      VZ     Z-component of velocity vector (au/day)                           

Geometric states/elements have no aberrations applied.


 Computations by ...
     Solar System Dynamics Group, Horizons On-Line Ephemeris System
     4800 Oak Grove Drive, Jet Propulsion Laboratory
     Pasadena, CA  91109   USA
     Information  : https://ssd.jpl.nasa.gov/
     Documentation: https://ssd.jpl.nasa.gov/?horizons_doc
     Connect      : https://ssd.jpl.nasa.gov/?horizons (browser)
                    telnet ssd.jpl.nasa.gov 6775       (command-line)
                    e-mail command interface available
                    Script and CGI interfaces available
     Author       : Jon.D.Giorgini@jpl.nasa.gov
*******************************************************************************
